#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
usp000ez92|2006-12-01T03:58:21.650|3.39|99.079|204|us|us|us|usp000ez92|mwb|6.3|us|northern Sumatra, Indonesia
gcmtc200612010131a|2006-12-01T01:31:36.000|-29.75|-112.25|10|us|gcmt|us|gcmtc200612010131a|mwc|5.1|us|Easter Island region
usp000ez8q|2006-11-30T23:38:12.930|-29.761|-111.958|10|us|us|us|usp000ez8q|mwc|5.6|gcmt|Easter Island region
usp000ez7y|2006-11-30T11:33:17.020|-21.297|-174.677|13.5|us|us|us|usp000ez7y|mwb|6|us|28 km E of ‘Ohonua, Tonga
usp000ez7m|2006-11-30T08:48:29.350|-29.449|-112.212|10|us|us|us|usp000ez7m|mwc|5.2|gcmt|Easter Island region
usp000ez6a|2006-11-29T23:08:15.520|-25.371|179.661|498.8|us|us|us|usp000ez6a|mwc|5.5|gcmt|south of the Fiji Islands
usp000ez5n|2006-11-29T18:08:31.010|-6.334|154.802|85.7|us|us|us|usp000ez5n|mwc|5.2|gcmt|75 km W of Panguna, Papua New Guinea
usp000ez5c|2006-11-29T16:56:40.780|36.277|70.883|208.6|us|us|us|usp000ez5c|mb|5|us|65 km S of Jurm, Afghanistan
usp000ez53|2006-11-29T14:34:02.630|26.728|-114.161|10|us|us|us|usp000ez53|mwc|5|gcmt|47 km SSE of Bahía Asunción, Mexico
usp000ez4h|2006-11-29T08:41:26.100|-18.512|168.062|23.2|us|us|us|usp000ez4h|mwc|5.2|gcmt|89 km SSW of Port-Vila, Vanuatu
usp000ez3v|2006-11-29T04:11:36.140|26.162|-44.737|10|us|us|us|usp000ez3v|mwc|5|gcmt|northern Mid-Atlantic Ridge
usp000ez3h|2006-11-29T01:32:17.920|2.52|128.283|39|us|us|us|usp000ez3h|mwb|6.2|us|92 km NNE of Tobelo, Indonesia
usp000ez3a|2006-11-29T00:48:03.840|5.935|124.275|53.3|us|us|us|usp000ez3a|mwc|5.1|gcmt|22 km SSW of Malisbeng, Philippines
usp000ez36|2006-11-28T23:32:19.950|-5.799|151.26|10|us|us|us|usp000ez36|mb|5|us|127 km ESE of Kimbe, Papua New Guinea
usp000ez2k|2006-11-28T18:54:51.500|-38.16|176.86|83|wel|us|us|usp000ez2k|mwc|5|gcmt|15 km ESE of Kawerau, New Zealand
usp000ez1h|2006-11-28T13:54:07.740|-7.735|107.798|38.4|us|us|us|usp000ez1h|mb|5.1|us|54 km SW of Singaparna, Indonesia
usp000ez1c|2006-11-28T10:17:41.520|-11.556|166.514|173|us|us|us|usp000ez1c|mwc|5.2|gcmt|120 km SE of Lata, Solomon Islands
usp000ez12|2006-11-28T07:03:50.400|-21.955|-176.648|159.1|us|us|us|usp000ez12|mwc|5|gcmt|173 km WSW of Haveluloto, Tonga
usp000ez0q|2006-11-28T04:25:01.660|-14.838|167.287|138.3|us|us|us|usp000ez0q|mwc|5.1|gcmt|32 km NE of Port-Olry, Vanuatu
usp000eyzm|2006-11-27T19:26:06.310|37.776|133.497|441.4|us|us|us|usp000eyzm|mwc|5.3|gcmt|249 km N of Sakaiminato, Japan
usp000eyze|2006-11-27T17:31:48.040|-16.053|-71.802|115.7|us|us|us|usp000eyze|mwc|5.7|gcmt|23 km E of Lluta, Peru
usp000eyyz|2006-11-27T10:36:11.770|-4.372|152.757|70.3|us|us|us|usp000eyyz|mwc|5.2|gcmt|54 km E of Kokopo, Papua New Guinea
usp000eyxu|2006-11-26T23:25:12.730|-22.866|-179.602|542.1|us|us|us|usp000eyxu|mwc|5.3|gcmt|
usp000eyx6|2006-11-26T17:36:13.560|-33.971|-178.725|35|us|us|us|usp000eyx6|mwc|5.4|gcmt|south of the Kermadec Islands
usp000eyu4|2006-11-25T15:15:14.070|-23.495|-175.498|10|us|us|us|usp000eyu4|mwc|5.2|gcmt|245 km SSW of ‘Ohonua, Tonga
usp000eysx|2006-11-25T09:05:09.910|-7|144.444|35.1|us|us|us|usp000eysx|mwc|5.2|gcmt|93 km SSE of Ialibu, Papua New Guinea
usp000eyr7|2006-11-24T19:55:01.040|-23.422|-175.572|10|us|us|us|usp000eyr7|mwb|5.7|us|239 km SSW of ‘Ohonua, Tonga
usp000eyqw|2006-11-24T17:11:08.280|-20.526|-176.118|10|us|us|us|usp000eyqw|mwc|5.1|gcmt|116 km NW of Haveluloto, Tonga
usp000eyqk|2006-11-24T15:46:17.520|-19.876|-174.292|10|us|us|us|usp000eyqk|mb|5|us|9 km SE of Pangai, Tonga
usp000eypy|2006-11-24T12:35:14.210|-5.924|150.593|10|us|us|us|usp000eypy|mb|5.2|us|65 km SE of Kimbe, Papua New Guinea
usp000eypx|2006-11-24T12:31:09.490|-5.997|150.483|24|us|us|us|usp000eypx|mwc|5.9|gcmt|62 km SE of Kimbe, Papua New Guinea
usp000eypj|2006-11-24T06:33:26.420|-3.728|119.233|31.3|us|us|us|usp000eypj|mwc|5.1|gcmt|34 km SSW of Polewali, Indonesia
hv5539979|2006-11-23T19:20:10.640|19.8871667|-155.976|36.456|hv|hv|hv|hv5539979|md|5|hv|17 km WSW of Puako, Hawaii
usp000eyjc|2006-11-22T14:56:14.180|-11.634|166.275|59|us|us|us|usp000eyjc|mwc|5.2|gcmt|Santa Cruz Islands
usp000eyh8|2006-11-22T05:20:46.960|-37.081|-17.317|10|us|us|us|usp000eyh8|mwc|5.1|gcmt|southern Mid-Atlantic Ridge
usp000eygw|2006-11-22T03:21:24.210|-5.879|151.033|10|us|us|us|usp000eygw|mwc|5.1|gcmt|105 km ESE of Kimbe, Papua New Guinea
usp000eyer|2006-11-21T08:32:25.710|-6.216|154.748|31.7|us|us|us|usp000eyer|mwb|5.6|us|82 km W of Panguna, Papua New Guinea
usp000eye8|2006-11-21T01:12:23.110|-15.755|-177.188|35|us|us|us|usp000eye8|mwc|5.1|gcmt|188 km SSE of Alo, Wallis and Futuna
usp000eydk|2006-11-20T20:16:06.240|-21.133|33.112|10|us|us|us|usp000eydk|mwc|5.1|gcmt|116 km SSE of Chipinge, Zimbabwe
usp000eycm|2006-11-20T14:38:27.750|-17.668|-70.228|38|us|us|us|usp000eycm|mwb|5.6|us|18 km S of Chipispaya, Peru
usp000ey9k|2006-11-19T18:57:33.590|-4.521|-104.832|10|us|us|us|usp000ey9k|mwc|6.1|gcmt|central East Pacific Rise
usp000ey9a|2006-11-19T17:35:42.800|-18.752|175.964|35|us|us|us|usp000ey9a|mwc|5.1|gcmt|186 km SW of Nadi, Fiji
usp000ey89|2006-11-19T09:19:39.050|-6.338|151.492|10|us|us|us|usp000ey89|mwc|5.3|gcmt|173 km ESE of Kimbe, Papua New Guinea
usp000ey85|2006-11-19T06:59:07.500|18.463|-104.489|18|unm|us|us|usp000ey85|mwc|5.5|gcmt|67 km SW of Cuyutlán, Mexico
usp000ey7g|2006-11-19T02:26:53.550|3.498|126.732|74.4|us|us|us|usp000ey7g|mb|5.1|us|241 km NW of Tobelo, Indonesia
usp000ey6d|2006-11-18T21:45:11.170|-23.497|-175.545|42|us|us|us|usp000ey6d|mwc|5|gcmt|247 km SSW of ‘Ohonua, Tonga
usp000ey5b|2006-11-18T13:57:53.780|4.741|94.771|29|us|us|us|usp000ey5b|mwc|5.9|gcmt|108 km SW of Banda Aceh, Indonesia
usp000ey5a|2006-11-18T13:55:21.150|4.746|94.783|32|us|us|us|usp000ey5a|mwc|5.9|gcmt|107 km SW of Banda Aceh, Indonesia
usp000ey4r|2006-11-18T11:08:48.050|20.494|120.259|28.9|us|us|us|usp000ey4r|mwc|5.3|gcmt|174 km SSW of Hengchun, Taiwan
usp000ey4e|2006-11-18T10:05:44.300|11.111|-87.81|30.1|us|us|us|usp000ey4e|mwb|5.5|us|159 km WSW of Masachapa, Nicaragua
usp000ey2x|2006-11-18T01:22:31.650|-20.062|-174.254|70.3|us|us|us|usp000ey2x|mwc|5.1|gcmt|29 km SSE of Pangai, Tonga
usp000ey2d|2006-11-17T23:42:40.810|-12.718|-14.695|10|us|us|us|usp000ey2d|mwc|5|gcmt|southern Mid-Atlantic Ridge
usp000ey1b|2006-11-17T18:28:47.350|7.17|-79.637|10|us|us|us|usp000ey1b|mwc|5.4|gcmt|58 km SE of Pedasí, Panama
usp000ey17|2006-11-17T18:03:12.260|28.591|129.895|22|us|us|us|usp000ey17|mwc|6.2|gcmt|Ryukyu Islands, Japan
usp000ey09|2006-11-17T12:31:36.720|33.205|137.352|366.3|us|us|us|usp000ey09|mwc|5.4|gcmt|140 km ESE of Shing?, Japan
usp000exzx|2006-11-17T09:25:21.390|-4.573|138.169|15|us|us|us|usp000exzx|mwc|5.1|gcmt|Papua, Indonesia
usp000exy3|2006-11-17T02:03:09.050|-20.643|-178.8|599.4|us|us|us|usp000exy3|mwc|5.4|gcmt|Fiji region
usp000exxq|2006-11-17T00:57:58.970|-9.778|108.905|10|us|us|us|usp000exxq|mb|5|us|240 km S of Kroya, Indonesia
usp000exx8|2006-11-16T23:17:35.720|30.22|138.496|439.8|us|us|us|usp000exx8|mwr|5.1|nied|Izu Islands, Japan region
usp000exwg|2006-11-16T20:49:25.730|27.915|139.837|519.5|us|us|us|usp000exwg|mwr|5.1|nied|Bonin Islands, Japan region
usp000exuy|2006-11-16T16:04:42.760|-6.647|151.222|23.2|us|us|us|usp000exuy|mwc|5|gcmt|170 km SE of Kimbe, Papua New Guinea
usp000exua|2006-11-16T12:40:38.140|-15.153|-174.808|212|us|us|us|usp000exua|mwc|5.4|gcmt|140 km NW of Hihifo, Tonga
usp000extq|2006-11-16T09:36:26.780|22.667|63.279|10|us|us|us|usp000extq|mwc|5.3|gcmt|288 km S of Pasni, Pakistan
usp000exn5|2006-11-15T21:05:25.930|-15.688|-74.907|24|us|us|us|usp000exn5|mb|5|us|42 km SW of Acarí, Peru
usp000exgw|2006-11-15T13:36:23.090|-6.942|144.314|11.4|us|us|us|usp000exgw|mb|5|us|81 km SSE of Ialibu, Papua New Guinea
usp000exfh|2006-11-15T10:44:17.040|-25.088|-112.161|10|us|us|us|usp000exfh|mwc|5.5|gcmt|Easter Island region
usp000exey|2006-11-15T04:43:18.820|6.597|123.925|60.4|us|us|us|usp000exey|mb|5|us|13 km WNW of Bantogon, Philippines
usp000exex|2006-11-15T04:28:10.230|21.783|143.019|86.8|us|us|us|usp000exex|mwc|5.3|gcmt|Mariana Islands region
usp000exev|2006-11-15T04:11:08.240|21.784|143.016|35|us|us|us|usp000exev|mwc|5.1|gcmt|Mariana Islands region
usp000exeu|2006-11-15T03:52:27.970|4.89|127.392|83.2|us|us|us|usp000exeu|mwc|5.3|gcmt|
usp000exe3|2006-11-14T22:22:12.380|-23.267|-68.326|108.1|us|us|us|usp000exe3|mwb|5.7|us|41 km SSW of San Pedro de Atacama, Chile
usp000exdt|2006-11-14T19:58:10.400|-37.46|178.9|23|wel|us|us|usp000exdt|mb|5|us|154 km NNE of Gisborne, New Zealand
usp000exd5|2006-11-14T14:21:01.320|-6.39|127.998|345|us|us|us|usp000exd5|mwb|6.1|us|260 km NNE of Lospalos, Timor Leste
usp000excp|2006-11-14T11:29:01.100|21.768|143.042|31.6|us|us|us|usp000excp|mwc|5.1|gcmt|Mariana Islands region
usp000excm|2006-11-14T10:48:26.150|6.58|123.928|45.9|us|us|us|usp000excm|mwc|5.3|gcmt|12 km WNW of Bantogon, Philippines
usp000exca|2006-11-14T06:40:31.920|-5.456|150.343|124.2|us|us|us|usp000exca|mwc|5|gcmt|25 km ENE of Kimbe, Papua New Guinea
usp000exbn|2006-11-14T00:55:44.930|13.784|120.69|121.9|us|us|us|usp000exbn|mwc|5.2|gcmt|6 km SSW of Hukay, Philippines
usp000exae|2006-11-13T16:36:41.770|-6.411|151.321|10|us|us|us|usp000exae|mwc|5.2|gcmt|161 km SE of Kimbe, Papua New Guinea
usp000exac|2006-11-13T16:12:28.980|-6.38|151.23|11|us|us|us|usp000exac|mwc|6.2|gcmt|151 km SE of Kimbe, Papua New Guinea
usp000exa6|2006-11-13T14:31:53.850|-15.07|66.984|10|us|us|us|usp000exa6|mwc|5.1|gcmt|Mid-Indian Ridge
usp000exa0|2006-11-13T11:56:39.080|-17.833|-178.417|587.9|us|us|us|usp000exa0|mwc|5.5|gcmt|241 km E of Levuka, Fiji
usp000ex9z|2006-11-13T11:20:14.580|-6.577|151.178|10|us|us|us|usp000ex9z|mb|5|us|161 km SE of Kimbe, Papua New Guinea
usp000ex9h|2006-11-13T08:53:57.750|-12.509|-14.773|10|us|us|us|usp000ex9h|mwc|5.2|gcmt|southern Mid-Atlantic Ridge
usp000ex9f|2006-11-13T08:02:44.490|20.656|119.997|13.7|us|us|us|usp000ex9f|mwc|5.2|gcmt|168 km SSW of Hengchun, Taiwan
usp000ex93|2006-11-13T04:06:52.420|-5.191|151.466|115.6|us|us|us|usp000ex93|mb|5.3|us|129 km SW of Kokopo, Papua New Guinea
usp000ex8r|2006-11-13T01:26:35.870|-26.052|-63.283|572|us|us|us|usp000ex8r|mwb|6.8|us|48 km S of Taco Pozo, Argentina
usp000ex81|2006-11-12T18:21:26.140|-6.225|151.05|12|us|us|us|usp000ex81|mwc|6.2|gcmt|125 km SE of Kimbe, Papua New Guinea
usp000ex7q|2006-11-12T14:02:30.060|3.328|126.668|56.6|us|us|us|usp000ex7q|mb|5|us|231 km NW of Tobelo, Indonesia
usp000ex7c|2006-11-12T10:35:07.850|-6.458|151.446|10|us|us|us|usp000ex7c|mwc|5.3|gcmt|176 km SE of Kimbe, Papua New Guinea
usp000ex6d|2006-11-11T22:43:48.390|-6.208|151.098|10|us|us|us|usp000ex6d|mwc|5|gcmt|128 km SE of Kimbe, Papua New Guinea
usp000ex5z|2006-11-11T17:16:12.400|-23.496|-175.491|10|us|us|us|usp000ex5z|mwc|5.2|gcmt|245 km SSW of ‘Ohonua, Tonga
usp000ex5x|2006-11-11T16:11:33.710|-6.505|151.169|10|us|us|us|usp000ex5x|mb|5.1|us|155 km SE of Kimbe, Papua New Guinea
usp000ex5u|2006-11-11T15:40:53.860|21.842|143.063|24.8|us|us|us|usp000ex5u|mwc|5|gcmt|Mariana Islands region
usp000ex5s|2006-11-11T15:10:30.600|-5.994|148.593|47|us|us|us|usp000ex5s|mwb|5.9|us|103 km NE of Finschhafen, Papua New Guinea
usp000ex4m|2006-11-11T02:29:30.670|-20.968|-178.661|621.4|us|us|us|usp000ex4m|mwc|5.3|gcmt|Fiji region
usp000ex4h|2006-11-11T00:25:35.260|-20.327|-177.837|487.5|us|us|us|usp000ex4h|mwc|5.3|gcmt|288 km WNW of Haveluloto, Tonga
usp000ex1z|2006-11-10T03:30:56.560|19.776|121.266|33.2|us|us|us|usp000ex1z|mwc|5.2|gcmt|104 km SW of Basco, Philippines
usp000ex1s|2006-11-10T02:00:23.470|-37.314|-94.221|10|us|us|us|usp000ex1s|mwc|5.1|gcmt|West Chile Rise
usp000ex0b|2006-11-09T15:55:48.360|0.913|97.212|24.8|us|us|us|usp000ex0b|mwc|5.2|gcmt|164 km SSW of Singkil, Indonesia
usp000ex08|2006-11-09T15:43:54.440|5.905|126.049|122.4|us|us|us|usp000ex08|mb|5|us|41 km ESE of Mangili, Philippines
gcmtc200611091424a|2006-11-09T14:24:24.000|-35|-15|10|us|gcmt|us|gcmtc200611091424a|mwc|5|us|Tristan da Cunha region
usp000ewzf|2006-11-09T09:23:18.520|-5.621|-76.906|43.5|us|us|us|usp000ewzf|mb|5|us|46 km N of Moyobamba, Peru
usp000ewxp|2006-11-08T23:15:59.580|0.828|-28.256|10|us|us|us|usp000ewxp|mwc|5|gcmt|central Mid-Atlantic Ridge
usp000ewwy|2006-11-08T17:18:47.300|16.03|-96.566|46.3|unm|us|us|usp000ewwy|mwc|5.1|gcmt|5 km ENE of San Agustín Loxicha, Mexico
usp000ewvn|2006-11-08T06:37:39.640|-21.397|-178.97|549.6|us|us|us|usp000ewvn|mwc|5.1|gcmt|Fiji region
usp000ewv0|2006-11-08T00:04:46.630|-5.875|150.952|10|us|us|us|usp000ewv0|mwc|5.2|gcmt|97 km ESE of Kimbe, Papua New Guinea
usp000ewug|2006-11-07T18:34:09.080|-6.46|151.284|10|us|us|us|usp000ewug|mb|5|us|161 km SE of Kimbe, Papua New Guinea
usp000ewue|2006-11-07T18:17:31.180|-6.389|151.248|10|us|us|us|usp000ewue|mb|5.1|us|153 km SE of Kimbe, Papua New Guinea
usp000ewu6|2006-11-07T17:38:33.800|-6.482|151.195|11|us|us|us|usp000ewu6|mwc|6.6|gcmt|155 km SE of Kimbe, Papua New Guinea
usp000ewtm|2006-11-07T13:25:36.310|-21.729|-68.204|121.3|us|us|us|usp000ewtm|mwb|5.8|us|109 km NE of Calama, Chile
usp000ewtg|2006-11-07T12:31:40.270|24.451|64.933|19.5|us|us|us|usp000ewtg|mwc|5|gcmt|89 km SSE of Ormara, Pakistan
usp000ewt6|2006-11-07T09:16:04.280|-5.92|151.105|75.7|us|us|us|usp000ewt6|mwc|5.3|gcmt|114 km ESE of Kimbe, Papua New Guinea
usp000ewt1|2006-11-07T08:33:59.670|-27.551|-13.36|10|us|us|us|usp000ewt1|mwc|5.3|gcmt|southern Mid-Atlantic Ridge
usp000ewsw|2006-11-07T06:23:41.300|-23.532|-179.82|542.1|us|us|us|usp000ewsw|mwc|5.3|gcmt|south of the Fiji Islands
usp000ewsu|2006-11-07T06:06:54.140|2.038|-32.373|10|us|us|us|usp000ewsu|mwc|5|gcmt|central Mid-Atlantic Ridge
usp000ews4|2006-11-06T20:56:51.110|-5.45|146.637|133.2|us|us|us|usp000ews4|mwc|6|gcmt|97 km ESE of Madang, Papua New Guinea
usp000ewrx|2006-11-06T19:24:07.360|-6.334|151.331|10|us|us|us|usp000ewrx|mb|5|us|157 km ESE of Kimbe, Papua New Guinea
usp000ewrm|2006-11-06T14:51:38.270|-26.64|-70.492|64.1|us|us|us|usp000ewrm|mwc|5.2|gcmt|53 km SW of Diego de Almagro, Chile
usp000ewr6|2006-11-06T10:53:24.080|-15.712|-175.221|35|us|us|us|usp000ewr6|mwc|5|gcmt|154 km W of Hihifo, Tonga
usp000ewpg|2006-11-05T17:15:00.320|39.747|13.748|429.5|us|us|us|usp000ewpg|mb|5|us|97 km SSW of Anacapri, Italy
usp000ewp0|2006-11-05T10:05:28.880|-0.962|-23.563|10|us|us|us|usp000ewp0|mwc|5.1|gcmt|central Mid-Atlantic Ridge
usp000ewnb|2006-11-05T01:58:14.700|-2.838|138.859|35|us|us|us|usp000ewnb|mwc|5.1|gcmt|198 km W of Abepura, Indonesia
usp000ewms|2006-11-04T18:54:34.240|-19.198|-68.902|119.4|us|us|us|usp000ewms|mwc|5.1|gcmt|155 km SSW of Curahuara de Carangas, Bolivia
usp000ewky|2006-11-04T07:04:51.580|-4.027|121.573|10|us|us|us|usp000ewky|mwc|5.2|gcmt|104 km W of Kendari, Indonesia
usp000ewkv|2006-11-04T06:19:01.320|5.935|126.068|72.2|us|us|us|usp000ewkv|mwc|5.1|gcmt|43 km E of Mangili, Philippines
usp000ewja|2006-11-03T14:43:10.270|22.104|93.351|49.3|us|us|us|usp000ewja|mwc|5|gcmt|57 km SE of Saiha, India
usp000ewh3|2006-11-03T02:30:24.920|18.042|145.57|239.3|us|us|us|usp000ewh3|mwc|5.1|gcmt|Pagan region, Northern Mariana Islands
usp000ewgt|2006-11-02T23:54:45.080|15.88|-94.144|66.6|us|us|us|usp000ewgt|mwc|5|gcmt|29 km S of La Gloria, Mexico
usp000ewfk|2006-11-02T05:17:02.830|-5.381|153.782|48.7|us|us|us|usp000ewfk|mwc|5.3|gcmt|203 km SE of Kokopo, Papua New Guinea
usp000ewdk|2006-11-01T08:57:43.710|-29.343|-176.951|38.9|us|us|us|usp000ewdk|mwc|5.2|gcmt|Kermadec Islands region
usp000ewc4|2006-10-31T09:55:28.730|-1.392|-77.75|181.1|us|us|us|usp000ewc4|mwc|5.4|gcmt|29 km ENE of Puyo, Ecuador
usp000ewbx|2006-10-31T06:42:41.140|-1.118|-24.698|10|us|us|us|usp000ewbx|mwc|5|gcmt|central Mid-Atlantic Ridge
usp000ewbp|2006-10-31T03:13:56.300|-32.06|-178.541|35|us|us|us|usp000ewbp|mwc|5|gcmt|south of the Kermadec Islands
usp000ewaj|2006-10-30T11:16:00.790|2.306|126.885|57.9|us|us|us|usp000ewaj|mwc|5.4|gcmt|140 km WNW of Tobelo, Indonesia
usp000ewa7|2006-10-30T08:27:41.740|2.324|126.777|36|us|us|us|usp000ewa7|mwb|5.6|us|152 km WNW of Tobelo, Indonesia
usp000ewa2|2006-10-30T07:38:40.890|2.339|126.791|35|us|us|us|usp000ewa2|mwc|5.5|gcmt|151 km WNW of Tobelo, Indonesia
usp000ew9r|2006-10-30T04:29:17.690|-6.475|154.925|35|us|us|us|usp000ew9r|mwc|5.5|gcmt|64 km WSW of Panguna, Papua New Guinea
usp000ew9n|2006-10-30T04:16:01.300|-15.204|-70.456|204.3|us|us|us|usp000ew9n|mwc|5.5|gcmt|15 km ENE of Palca, Peru
usp000ew80|2006-10-29T10:04:15.890|3.921|126.438|12.3|us|us|us|usp000ew80|mwc|5.2|gcmt|196 km SSE of Sarangani, Philippines
usp000ew7s|2006-10-29T08:31:44.600|29.366|140.197|10|us|us|us|usp000ew7s|mwb|5.6|us|Izu Islands, Japan region
usp000ew7r|2006-10-29T07:44:27.800|10.739|-85.877|59.9|us|us|us|usp000ew7r|mwc|5|gcmt|35 km NW of Sardinal, Costa Rica
usp000ew6u|2006-10-28T20:55:37.890|-5.824|153.97|35|us|us|us|usp000ew6u|mwc|5.2|gcmt|176 km WNW of Panguna, Papua New Guinea
usp000ew5q|2006-10-28T03:08:19.940|13.788|-91.643|37.1|us|us|us|usp000ew5q|mwc|5|gcmt|58 km SW of Nueva Concepción, Guatemala
usp000ew5j|2006-10-28T00:53:38.320|12.936|-87.474|12.6|us|us|us|usp000ew5j|mwc|5.3|gcmt|21 km N of Jiquilillo, Nicaragua
usp000ew4y|2006-10-27T18:07:31.600|-22.322|-178.985|421.2|us|us|us|usp000ew4y|mwc|5.4|gcmt|south of the Fiji Islands
usp000ew3u|2006-10-27T04:19:15.480|-1.208|127.309|10|us|us|us|usp000ew3u|mwc|5|gcmt|216 km S of Sofifi, Indonesia
usp000ew3h|2006-10-26T22:54:32.320|-13.371|-76.618|28.1|us|us|us|usp000ew3h|mwc|6|gcmt|41 km SW of San Vicente de Cañete, Peru
usp000ew34|2006-10-26T15:08:23.320|-2.084|100.198|43.6|us|us|us|usp000ew34|mb|5|us|126 km S of Padang, Indonesia
usp000ew2z|2006-10-26T14:28:37.310|38.649|15.39|212|us|us|us|usp000ew2z|mwc|5.8|gcmt|40 km W of San Nicolò, Italy
usp000ew2p|2006-10-26T09:34:39.290|-15.926|-172.787|71.6|us|us|us|usp000ew2p|mwc|5.2|gcmt|108 km E of Hihifo, Tonga
usp000ew12|2006-10-25T18:15:26.740|13.114|-87.451|15.9|us|us|us|usp000ew12|mb|5|us|12 km SW of Monjarás, Honduras
usp000evzw|2006-10-25T09:17:46.150|-19.189|-175.918|240.3|us|us|us|usp000evzw|mb|5|us|178 km WNW of Pangai, Tonga
usp000evzj|2006-10-25T05:19:42.310|1.04|97.359|20.9|us|us|us|usp000evzj|mwc|5|gcmt|145 km SSW of Singkil, Indonesia
usp000evzg|2006-10-25T05:06:03.450|1.113|97.431|23.1|us|us|us|usp000evzg|mwc|5.2|gcmt|135 km SSW of Singkil, Indonesia
usp000evyf|2006-10-24T20:04:41.480|-7.575|127.564|150.6|us|us|us|usp000evyf|mwc|5|gcmt|121 km NNE of Lospalos, Timor Leste
usp000evxf|2006-10-24T12:05:28.000|-1.205|127.327|15.2|us|us|us|usp000evxf|mwc|5.4|gcmt|216 km S of Sofifi, Indonesia
usp000evws|2006-10-24T04:45:37.150|4.978|125.489|10|us|us|us|usp000evws|mb|5.1|us|47 km S of Sarangani, Philippines
usp000evwe|2006-10-24T03:06:13.760|5.081|125.136|10|us|us|us|usp000evwe|mb|5.4|us|50 km SW of Sarangani, Philippines
usp000evwd|2006-10-24T03:04:28.890|-13.79|-14.574|10|us|us|us|usp000evwd|mb|5.2|us|southern Mid-Atlantic Ridge
usp000evwc|2006-10-24T03:03:45.280|4.898|125.295|10|us|us|us|usp000evwc|mwb|6.1|us|58 km SSW of Sarangani, Philippines
usp000evvx|2006-10-23T21:17:19.980|29.351|140.27|11|us|us|us|usp000evvx|mwb|6.4|us|Izu Islands, Japan region
usp000evvv|2006-10-23T21:00:42.470|-21.855|-65.595|261.6|us|us|us|usp000evvv|mwc|5.8|gcmt|25 km N of Villazón, Bolivia
usp000evur|2006-10-23T07:27:34.560|4.935|125.37|16.4|us|us|us|usp000evur|mwc|5.1|gcmt|52 km SSW of Sarangani, Philippines
usp000evuh|2006-10-23T05:18:35.200|5.081|125.52|10|us|us|us|usp000evuh|mb|5|us|36 km S of Sarangani, Philippines
usp000evug|2006-10-23T05:15:53.360|4.971|125.376|10|us|us|us|usp000evug|mwc|5.2|gcmt|48 km SSW of Sarangani, Philippines
usp000evu4|2006-10-23T01:40:13.310|4.782|125.651|10|us|us|us|usp000evu4|mwc|5.3|gcmt|Pulau-Pulau Sangihe, Indonesia
usp000evtw|2006-10-23T00:19:21.200|4.945|125.222|10|us|us|us|usp000evtw|mwc|5.7|gcmt|57 km SSW of Sarangani, Philippines
usp000evtu|2006-10-22T23:29:08.200|-25.813|-70.855|30.5|guc|us|us|usp000evtu|mwc|5.4|gcmt|58 km SW of Taltal, Chile
usp000evr7|2006-10-21T21:20:08.800|3.672|125.974|124.4|us|us|us|usp000evr7|mwc|5.1|gcmt|199 km SSE of Sarangani, Philippines
usp000evqy|2006-10-21T19:35:51.700|21.946|143.074|35.5|us|us|us|usp000evqy|mwc|5.3|gcmt|Mariana Islands region
usp000evqt|2006-10-21T18:27:46.470|13.276|121.162|9.7|us|us|us|usp000evqt|mb|5.1|us|3 km NE of Communal, Philippines
usp000evqs|2006-10-21T18:23:20.980|13.368|121.378|18.3|us|us|us|usp000evqs|mwc|5.9|gcmt|8 km ENE of Estrella, Philippines
usp000evmx|2006-10-20T22:09:27.350|13.418|121.546|10|us|us|us|usp000evmx|mwb|5.6|us|27 km ENE of Estrella, Philippines
usp000evmm|2006-10-20T20:20:40.700|-9.799|-74.885|120.9|us|us|us|usp000evmm|mwc|5|gcmt|21 km SSE of Yuyapichis, Peru
usp000evmc|2006-10-20T17:27:03.250|13.493|121.527|25.3|us|us|us|usp000evmc|mwb|5.8|us|24 km SSE of Laiya, Philippines
usp000evky|2006-10-20T14:31:00.150|13.432|121.47|22.7|us|us|us|usp000evky|mwb|5.8|us|20 km ENE of Estrella, Philippines
usp000evkx|2006-10-20T14:13:12.850|-22.924|-176.9|133.7|us|us|us|usp000evkx|mb|5|us|261 km SW of Vaini, Tonga
usp000evkn|2006-10-20T10:48:56.010|-13.457|-76.677|23|us|us|us|usp000evkn|mwc|6.7|gcmt|52 km SW of San Vicente de Cañete, Peru
usp000evk5|2006-10-20T05:39:10.810|-2.593|140.455|37.7|us|us|us|usp000evk5|mwc|5.1|gcmt|19 km W of Abepura, Indonesia
usp000evhy|2006-10-19T17:34:41.870|-37.102|-96.163|10|us|us|us|usp000evhy|mwc|5.1|gcmt|southeast of Easter Island
usp000evg0|2006-10-18T21:15:49.320|4.82|-82.652|20.4|us|us|us|usp000evg0|mwb|5.7|us|south of Panama
usp000evf2|2006-10-18T10:45:32.930|-15.053|167.266|115|us|us|us|usp000evf2|mwc|6.4|gcmt|20 km E of Port-Olry, Vanuatu
usp000eveh|2006-10-18T02:09:11.380|-6.08|150.991|35|us|us|us|usp000eveh|mwc|5.3|gcmt|111 km ESE of Kimbe, Papua New Guinea
